source1_entity_id	candidate_entity_ids
S1-102500336	S2-16417764,S2-37718357,S2-539821042,S2-597516267,S2-717070452,S3-239861443,S3-331623015,S3-43346138,S3-454413362,S3-86548047
S1-9095876	S2-131606423,S2-138085185,S2-375677540,S2-504227714,S2-617842496,S2-682080483,S2-935585902,S2-97153491,S3-162496,S3-236630190,S3-246470648,S3-295108007,S3-451616196,S3-492039971,S3-503027078,S3-511664230,S3-517852687,S3-606690831,S3-614296147,S3-665301477,S3-6712284,S3-703916571,S3-830590140,S3-924345813,S3-932190079
S1-866990988	S2-105423216,S2-620990365,S2-930202359,S3-318931968,S3-562632671,S3-568895292,S3-857314118,S3-956618327
S1-939256086	S2-134285575,S2-484631081,S2-889401184,S3-612946076,S3-740641815,S3-926572062
S1-742698020	S2-156343480,S2-177411698,S2-237414246,S2-37817886,S3-273892489,S3-438411861,S3-802376144
S1-582619930	S2-132866128,S2-179718029,S2-190645785,S2-211156607,S2-228545787,S2-317459902,S2-458287334,S2-587581939,S2-695764063,S2-834851746,S2-870769857,S2-907552166,S2-922767804,S2-960109159,S3-157576986,S3-238651259,S3-267021268,S3-495848934,S3-611594281,S3-665736329,S3-924313736
S1-732235636	S2-526938032,S2-826074362,S3-760522384,S3-883024975
S1-660662966	S2-113674828,S2-134281412,S2-138235464,S2-143816536,S2-236753378,S2-280086857,S2-326384163,S2-381716954,S2-443505414,S2-555030699,S2-587667949,S2-661106608,S2-695007731,S2-70247599,S2-727709302,S2-828598722,S2-829591643,S2-863504950,S2-885978611,S2-892877711,S2-959132099,S2-97754258,S3-120498859,S3-260126282,S3-353587760,S3-393472895,S3-426199816,S3-466493925,S3-475226933,S3-524265673,S3-554878980,S3-829645371,S3-83149923,S3-93146105,S3-985941103
S1-315356120	S2-33497495,S2-340179731,S2-404062085,S2-703898335,S2-715847048,S2-734567531,S2-760866012,S2-779125768,S2-794297761,S3-146716995,S3-435884783,S3-786778534,S3-842643087,S3-959252583
S1-670965363	S2-708332504,S3-26861465
S1-719571188	S2-215164855
S1-123985580	S2-376776736,S2-751835408,S2-824835654,S3-684229745,S3-793727438
S1-883807828	S2-302483068,S2-695496939,S2-840180447,S2-920925158,S3-198427676,S3-200333797,S3-285219823,S3-404344522,S3-409782377,S3-449315603,S3-494203407,S3-532277416,S3-729951788,S3-889542049
S1-265169103	S2-200722899,S2-926899050,S2-934679210,S3-146681774,S3-585501543,S3-600114866,S3-998937858
S1-723078987	S2-111637657,S2-205097418,S2-220575775,S2-295385905,S2-340236468,S2-392069015,S2-506874835,S2-579152737,S2-59164985,S2-615710560,S2-637735236,S2-65811919,S2-671787579,S2-695496939,S2-705917357,S2-739711364,S2-740698731,S2-746217935,S2-767609147,S2-785540693,S2-802426321,S2-839549287,S2-881760334,S2-896380203,S2-981487936,S3-162263195,S3-249522768,S3-251246886,S3-34554721,S3-650471645,S3-664745663,S3-670920498,S3-671313968,S3-759897642,S3-844089007
S1-499847912	
S1-394509887	S2-144917063,S2-191079935,S2-207899676,S2-234310003,S2-254869670,S2-279666188,S2-291567252,S2-360787128,S2-384052167,S2-46957492,S2-520587790,S2-642921016,S2-647649888,S2-653911746,S2-686931655,S2-713839018,S2-909126088,S2-970202926,S3-116693343,S3-177501736,S3-191319085,S3-216627372,S3-218051264,S3-236368944,S3-242910936,S3-384226724,S3-463112884,S3-669991259,S3-824120344,S3-980339562
S1-779425860	
S1-835908410	S2-142270693,S2-212885076,S2-242916019,S2-253495663,S2-262449187,S2-293880908,S2-405314585,S2-417776492,S2-420945081,S2-505822450,S2-598431788,S2-610204301,S2-611930184,S2-661901231,S2-78329838,S2-840939538,S2-845794119,S2-850492406,S2-851131664,S2-877890504,S2-925552787,S2-931772372,S2-949436213,S2-967490262,S3-131254209,S3-161479126,S3-324744026,S3-353255718,S3-391942647,S3-474839660,S3-530806677,S3-765102097,S3-868285804,S3-916664479,S3-933740979
S1-96997570	S2-496973361,S2-834222947,S3-876501369
S1-625699510	
S1-271831358	S3-165943040,S3-513489826,S3-658827774
S1-126050634	S3-317752391,S3-389349774
S1-789009573	S2-124196601,S2-13299137,S2-383871912,S2-578126916,S2-685068672,S2-878252138,S2-938606080,S3-222185360,S3-534475640,S3-536115095,S3-576451439,S3-724457273,S3-74481402,S3-814510118,S3-840520050
S1-798238581	S2-175422550,S2-429217461,S2-485161101,S2-650540166,S2-666344224,S2-714330616,S2-954345809,S3-117595477,S3-122538898,S3-17476731,S3-375050071,S3-431073331,S3-580494386,S3-657728717,S3-684169070,S3-684244007,S3-73132404,S3-899227168,S3-931325695
S1-726175679	S2-131606423,S2-138085185,S2-375677540,S2-617842496,S2-682080483,S2-935585902,S3-236630190,S3-246470648,S3-295108007,S3-451616196,S3-492039971,S3-503027078,S3-511664230,S3-517852687,S3-606690831,S3-614296147,S3-665301477,S3-6712284,S3-703916571,S3-830590140,S3-932190079
S1-800891124	S2-243933853,S2-904209578,S3-277197938
S1-444476349	S2-245401721,S2-343187904,S2-386571204,S2-774179184,S2-779619606,S2-870449054,S2-900186392,S3-328422573,S3-379662508,S3-811291722,S3-846884848
S1-338630028	S2-13918394,S2-219421935,S2-279538444,S2-284108726,S2-323442150,S2-358806790,S2-37011973,S2-40566285,S2-41985632,S2-460739389,S2-513882942,S2-58271132,S2-59415589,S2-60220214,S2-624893674,S2-746168718,S3-20276169,S3-224181895,S3-22808792,S3-232459295,S3-252741503,S3-266898052,S3-366896328,S3-399225883,S3-462020786,S3-477280605,S3-506724053,S3-557192972,S3-595696157,S3-610856016,S3-634343666,S3-701279458,S3-748653938,S3-904304477,S3-973075818
S1-13081301	S2-167816813,S2-581195112,S2-843884430,S2-940562537,S3-259817194,S3-30937553,S3-507108482
S1-327804795	S2-493559490,S2-617460719,S2-678186030,S2-771966746,S3-103717866,S3-419298136,S3-836465899
S1-531427084	S2-637943179,S2-745746990,S3-277495535,S3-45492899
S1-440522027	S2-102637868,S2-426319104,S2-501509999,S3-268053777,S3-558593104,S3-692361163
S1-250284344	S2-156843496,S2-182203325,S2-278899754,S2-293675262,S2-645138790,S2-663191944,S2-676769255,S2-788775002,S2-914777518,S2-995355874,S3-135966940,S3-148672819,S3-200112471,S3-229487225,S3-254453507,S3-269778843,S3-379400162,S3-49965116,S3-545360116,S3-643001634,S3-801025607,S3-822336944,S3-839254878,S3-863463356,S3-87081501,S3-929261323
S1-221671666	S2-156843496,S2-182203325,S2-278899754,S2-293675262,S2-645138790,S2-663191944,S2-676769255,S2-788775002,S2-914777518,S2-995355874,S3-135966940,S3-148672819,S3-200112471,S3-229487225,S3-254453507,S3-269778843,S3-379400162,S3-49965116,S3-545360116,S3-643001634,S3-801025607,S3-822336944,S3-839254878,S3-863463356,S3-87081501,S3-929261323
S1-280977513	S2-100632437,S2-153774386,S2-161217671,S2-200851154,S2-205238340,S2-227828939,S2-230502695,S2-258717933,S2-262119045,S2-274081255,S2-276195137,S2-421613665,S2-428326051,S2-434337847,S2-451224218,S2-52815085,S2-614682602,S2-647711899,S2-702196139,S2-742857142,S2-994250828,S3-140389075,S3-174253003,S3-187161274,S3-464737380,S3-469445385,S3-498056371,S3-586253631,S3-627488615,S3-681097377,S3-692990976,S3-701341866,S3-84682694,S3-861731389,S3-918907997
S1-269658432	S2-438785898,S3-180593009,S3-433584153
S1-486691681	S2-111637657,S2-205097418,S2-220575775,S2-295385905,S2-340236468,S2-392069015,S2-506874835,S2-579152737,S2-59164985,S2-615710560,S2-637735236,S2-65811919,S2-671787579,S2-695496939,S2-705917357,S2-739711364,S2-740698731,S2-746217935,S2-767609147,S2-785540693,S2-802426321,S2-839549287,S2-881760334,S2-896380203,S2-981487936,S3-112036290,S3-249522768,S3-251246886,S3-595893944,S3-634522055,S3-650471645,S3-664745663,S3-759897642,S3-802514980,S3-844089007
S1-315682359	S2-221996319,S2-260280311,S2-528291085,S2-588004289,S2-73007219,S2-732977376,S2-865947204,S2-981402769,S3-342117086,S3-839868519,S3-884353024,S3-941449278,S3-963571197,S3-968884457,S3-994694782,S3-996601472
S1-480591442	S2-117955411,S2-237114,S2-249651604,S2-251721185,S2-335061475,S2-339113111,S2-341011019,S2-34107264,S2-432313044,S2-470479244,S2-548700789,S2-576816251,S2-596331849,S2-600829269,S2-608008769,S2-674558752,S2-681085350,S2-703976439,S2-749468029,S2-756848974,S2-790539347,S2-805166932,S2-815246923,S2-81957525,S2-83675330,S2-915515104,S3-200853205,S3-247609615,S3-253689376,S3-343498582,S3-346071531,S3-446980961,S3-758280839,S3-829119803,S3-99240562
S1-359440945	S2-683352932,S2-940771150,S3-137202105,S3-20852064,S3-75226047
S1-332182002	S2-19936046,S2-638785681,S2-935705789,S3-196669602,S3-37990194,S3-445462192,S3-826439464
S1-373651039	S2-733487275,S2-877326415,S3-6170524,S3-770012109
S1-92068166	S2-493242665,S2-788076584,S3-26991844,S3-606189543,S3-630972075,S3-705419214
S1-797119847	S3-119954793,S3-286396688,S3-475433608,S3-950790378
S1-879207596	S2-166711048,S2-304330582,S2-380911411,S2-473918529,S2-568985008,S2-625957024,S2-656038418,S2-798204615,S2-851508938,S2-875079812,S3-16645743,S3-232810221,S3-234625288,S3-307044828,S3-331929804,S3-338454829,S3-340670522,S3-351228405,S3-354937842,S3-425703002,S3-527067428,S3-530516142,S3-547854552,S3-583682685,S3-669809917,S3-709013785,S3-754281403,S3-884140951
S1-271675443	S2-189121342,S2-280435218,S2-282401555,S2-37721056,S2-387223674,S2-481482863,S2-498527677,S2-609649111,S2-643387638,S2-777355389,S2-796992574,S2-86610472,S2-873855969,S2-89430911,S2-911364641,S3-241326686,S3-263240856,S3-387715718,S3-461286261,S3-529532694,S3-540847507,S3-559571245,S3-577510868,S3-586312431,S3-598991117,S3-681749403,S3-740115964,S3-742777523,S3-773087318,S3-777204066,S3-845629343,S3-877105804,S3-943777454,S3-966978346,S3-968030073
S1-787758125	S2-106705001,S2-129089216,S2-46899672,S2-629001704,S2-671396424,S2-897460416,S2-955863783,S2-968093817,S3-10840691,S3-164430307,S3-200036460,S3-235054036,S3-258623917,S3-287294650,S3-347085559,S3-539769943,S3-58853858,S3-59429240,S3-612664776,S3-638661696,S3-810320845,S3-837349726,S3-906250099
S1-5720003	S2-181591620,S2-182300286,S2-215447588,S2-54336273,S2-659857101,S2-791086100,S2-86279376,S2-926982402,S3-201613130,S3-328958177,S3-345774417,S3-56460115,S3-623130641,S3-917842642
S1-919324708	S2-214262620
S1-965667	S2-681193310,S2-743505751,S3-11291185,S3-775321672,S3-860443364
S1-445781061	S2-59933208,S2-760368297,S2-790203564,S3-242868157
S1-728759210	S2-117986233,S2-122003248,S2-133200793,S2-220689789,S2-30805620,S2-371280821,S2-44400072,S2-487634664,S2-49314725,S2-553434792,S2-555210024,S2-567069985,S2-648596577,S2-808051429,S2-823145352,S2-850190670,S2-911286375,S2-95288235,S2-961960226,S2-983709883,S3-200192601,S3-311619103,S3-384858260,S3-424792804,S3-425183763,S3-440412143,S3-501394085,S3-556785725,S3-620728078,S3-704512634,S3-712870504,S3-789457400,S3-822082751,S3-836093027,S3-836665859
S1-697302545	S2-148332675,S2-160783505,S2-181401889,S2-207351006,S2-262598821,S2-263351327,S2-325969572,S2-393958947,S2-424795877,S2-50320559,S2-582883906,S2-597136350,S2-59980708,S2-601256930,S2-622940286,S2-645351123,S2-741060453,S2-752713702,S2-755299964,S2-821867852,S2-846535978,S2-847050244,S2-847882502,S2-85196223,S2-894758971,S2-911093894,S2-914055714,S2-927410086,S2-976425057,S3-441658376,S3-690526042,S3-720573436,S3-8431405,S3-913220157,S3-949184545
S1-271250984	S2-323669436,S2-458613592,S2-6200882,S2-783104453,S2-856908584,S3-255483430,S3-66691507
S1-588807892	S2-344760135,S2-355213503,S2-396262660,S3-11866638,S3-477450348,S3-672857578,S3-700943465,S3-857416287
S1-67726616	S2-585223289,S2-656089177,S2-676730821,S2-736656737,S2-774489449,S2-941102715,S3-43130533,S3-583170852,S3-879056037
S1-251261466	S2-690221283,S3-359538068,S3-549854648
S1-680347141	S3-315706239
S1-107874030	S2-294319913,S2-309680592,S2-72878853,S3-74303029,S3-844414405
S1-8369493	S2-575189997,S2-716108154,S3-877173482,S3-97991495
S1-260697425	S2-141678954,S2-212680983,S2-232651055,S2-238339092,S2-301224351,S2-330209305,S2-490506079,S2-490938389,S2-517613867,S2-539276252,S2-621506272,S2-737562930,S2-767322313,S2-897378699,S3-108704908,S3-128292067,S3-302029305,S3-319541437,S3-402786624,S3-466665214,S3-557154121,S3-7641425,S3-772799169,S3-780937021,S3-902397557,S3-925724184
S1-758949647	S2-319135557,S2-753472575,S3-186646694,S3-19464306
S1-79744963	S2-141277559,S2-146519138,S2-17186006,S2-193721867,S2-212559055,S2-248363989,S2-310772102,S2-38991604,S2-472151404,S2-494685151,S2-512849705,S2-532157362,S2-5341748,S2-541748572,S2-602361852,S2-613412664,S2-627881801,S2-670086555,S2-675960977,S2-701601144,S2-817657114,S2-886947928,S2-907281612,S2-91953344,S2-92846671,S2-96233253,S3-164031951,S3-349647936,S3-383146555,S3-490859286,S3-515677354,S3-660400984,S3-765518833,S3-765652652,S3-835885556
S1-22787740	S2-536598655,S2-678934892,S2-720508994,S2-732237174,S2-770155941,S2-846807873,S2-85539227,S3-269115614,S3-317186537,S3-337828913,S3-474491481,S3-513462468,S3-678951979
S1-184480100	S2-183459199,S2-46633702,S2-760154152,S2-946342497,S3-501432202
S1-31959681	S2-106693312,S2-209976884,S2-283097850,S2-305274291,S2-564425662,S2-663329794,S2-72450959,S2-783812079,S2-959962491,S3-105202169,S3-205681873,S3-242714486,S3-333049281,S3-361495349,S3-486282118,S3-622510788,S3-73953687,S3-788347369,S3-843274018,S3-863914629,S3-868671625,S3-896873447,S3-940752281,S3-981871469
S1-177241641	S2-105913459,S2-121122975,S2-172475646,S2-201322975,S2-227019177,S2-246709075,S2-262606198,S2-26697424,S2-27391982,S2-292335754,S2-310699059,S2-359549629,S2-37521992,S2-398928707,S2-399522607,S2-505086652,S2-53095324,S2-60070530,S2-697967787,S2-797275788,S2-798016383,S2-841621186,S2-889749509,S2-892419737,S2-896587297,S2-907480604,S2-964197508,S3-22324102,S3-237656454,S3-335243331,S3-378298943,S3-380091899,S3-499497315,S3-830838530,S3-998628231
S1-62135230	S2-478618542,S2-497690503,S3-610302955
S1-842533642	S2-100979549,S2-273839811,S2-316110613,S2-352625664,S2-397310008,S2-398172246,S2-415339378,S2-454924946,S2-455917230,S2-528657450,S2-529607203,S2-542186298,S2-547166835,S2-611603904,S2-694951912,S2-810795585,S2-860486623,S2-863520246,S2-921407226,S2-974539274,S3-117892537,S3-151323685,S3-275263119,S3-329398020,S3-429170537,S3-528463985,S3-553570072,S3-704849178,S3-748855424,S3-764018977,S3-852551101,S3-892924181,S3-941324316,S3-981951400,S3-994822320
S1-288309120	S2-354069811,S2-381833281,S2-402474334,S2-475100646,S2-739857381,S2-77029531,S3-154349300,S3-531282962,S3-76564221,S3-81081318,S3-873666689,S3-950521712
S1-349683786	S2-34266260,S2-471589134,S2-595423389,S2-608223,S2-688450525,S2-828069829,S2-867916104,S2-920664858,S2-983792162,S3-145746658,S3-186221043,S3-209433877,S3-217269192,S3-293489176,S3-325377014,S3-33936548,S3-388245827,S3-395103707,S3-431657363,S3-439411737,S3-548212722,S3-579285799,S3-622831211,S3-661634313,S3-792944836,S3-798980766,S3-835680034,S3-891337544,S3-941357643,S3-945954532
S1-999727381	S2-240200643,S2-428088630,S2-444525574,S2-587282380,S2-723110520,S3-100776467,S3-114291004,S3-220562587,S3-246232168,S3-34190575,S3-535310864,S3-701341866,S3-704708018,S3-727441379,S3-853594839
S1-894107060	S2-135986845,S2-386420519,S2-837545873,S2-87150096,S3-628171482,S3-633174842
S1-927655670	S2-224201763,S2-226884833,S2-377640723,S2-647640576,S2-711906490,S2-751644079,S2-86619877,S2-922150401,S2-94442181,S3-142602324,S3-155425282,S3-216815698,S3-271646714,S3-517364994,S3-53354920,S3-708159263,S3-769824375,S3-770888965,S3-830237412,S3-949307490
S1-214959549	S2-135033678,S2-398839408,S2-463089238,S2-538654309,S2-613317151,S2-941652547,S3-342966502,S3-390429149,S3-520811838,S3-55367576,S3-572768463,S3-764695934,S3-941696292
S1-81232954	S2-142985092,S2-145279485,S2-164803909,S2-187261686,S2-197075397,S2-233282085,S2-287984262,S2-342529038,S2-384129207,S2-398778020,S2-46119059,S2-493958515,S2-507440052,S2-522305099,S2-544810577,S2-606307011,S2-676433755,S2-777318896,S2-842323129,S2-876740702,S3-135666915,S3-171804547,S3-248230975,S3-3028754,S3-4868455,S3-706582447,S3-866744642,S3-911102782
S1-400650322	S2-362764851,S2-84228308,S3-122677436,S3-641745839
S1-864404672	S2-100301277,S2-704688975,S3-117182313,S3-748146965
S1-764841010	S2-103841553,S2-140384695,S2-172597897,S2-191094820,S2-358380846,S2-410639572,S2-46610444,S2-489333793,S2-534908467,S2-570375086,S2-602246901,S2-612145863,S2-660771029,S2-746019177,S2-765028847,S2-768946792,S2-788932597,S2-816643563,S2-829774919,S2-88471049,S2-996573898,S3-123939735,S3-336995039,S3-340705689,S3-423576903,S3-42392906,S3-443182900,S3-498027647,S3-592653089,S3-628494086,S3-769947589,S3-83546187,S3-863744133,S3-892511712,S3-906774237
S1-971070058	S2-204665869,S2-513138132,S2-648948605,S3-259186358,S3-71162570,S3-997282939
S1-448986054	S2-246602461,S2-428736038,S2-584772429,S3-115802440,S3-200025735
S1-185938539	S2-137188804,S2-305925793,S2-327325549,S2-442717160,S2-456005244,S2-458603365,S2-518741071,S2-529051857,S2-563115127,S2-565031183,S2-640474309,S2-647006024,S2-715902572,S2-747811082,S2-808195533,S2-856953420,S2-883216567,S3-113238993,S3-286238001,S3-342273571,S3-348493846,S3-379662508,S3-482293711,S3-597321613,S3-65266856,S3-658494722,S3-673332972,S3-68505008,S3-760772403,S3-793024718,S3-815540739,S3-846884848,S3-880695057,S3-90202042,S3-998294478
S1-326577657	S2-103841553,S2-140384695,S2-172597897,S2-191094820,S2-193041163,S2-358380846,S2-410639572,S2-46610444,S2-489333793,S2-534908467,S2-570375086,S2-602246901,S2-612145863,S2-660771029,S2-746019177,S2-765028847,S2-768946792,S2-788932597,S2-816643563,S2-829774919,S2-88471049,S2-996573898,S3-265898677,S3-336995039,S3-340705689,S3-423576903,S3-42392906,S3-454795194,S3-498027647,S3-509376205,S3-628494086,S3-769947589,S3-793740032,S3-863744133,S3-892511712
S1-695942298	S2-204734156,S2-205471689,S2-343874982,S2-349178523,S2-41110663,S2-463332740,S2-518815138,S2-671903958,S2-774833527,S2-846121989,S3-188113680,S3-396332892,S3-401825480,S3-458576101,S3-461081164,S3-524848048,S3-541247257,S3-561777904,S3-76857645,S3-802447883,S3-939126480,S3-980036803
S1-539655547	S2-156843496,S2-182203325,S2-278899754,S2-293675262,S2-645138790,S2-663191944,S2-676769255,S2-788775002,S2-914777518,S2-995355874,S3-135966940,S3-148672819,S3-200112471,S3-229487225,S3-254453507,S3-269778843,S3-379400162,S3-49965116,S3-533295166,S3-545360116,S3-643001634,S3-801025607,S3-822336944,S3-839254878,S3-863463356,S3-87081501,S3-929261323
S1-924979846	S2-125741685,S2-193576955,S2-264201301,S2-335490395,S2-388168390,S2-453312589,S2-542126368,S2-734978259,S2-748432847,S3-21567627,S3-234911791,S3-237400015,S3-271953748,S3-472149075,S3-588465181,S3-608301853,S3-663576869,S3-975129506
S1-127575256	S2-197953372,S2-253245428,S2-266437162,S2-334991974,S2-357511209,S2-357768067,S2-366480050,S2-378660284,S2-399866773,S2-492589350,S2-504612567,S2-518859576,S2-600433503,S2-621897365,S2-650607812,S2-660091990,S2-767535321,S2-774316610,S2-778612308,S2-815315339,S2-840093914,S2-857812018,S2-876550689,S2-959349075,S3-161755914,S3-311928554,S3-344613341,S3-478293486,S3-559434817,S3-56301013,S3-595539211,S3-73180305,S3-931877179,S3-957699670,S3-999512002
S1-418422898	S2-258856612,S2-312912208,S3-484152295,S3-702926863
S1-480846247	S2-159942140,S2-433333342,S2-911377728,S3-148912384,S3-766098119,S3-790000346
S1-853458557	S3-175700049,S3-536799714,S3-779330832
S1-500023233	S2-196984076,S2-303844166,S2-349303306,S2-379088474,S2-389387937,S2-422639266,S2-445866583,S2-551453076,S2-561625161,S2-60654781,S2-679462243,S2-695929716,S2-732649321,S2-749623451,S2-778042390,S2-818008321,S2-828936633,S2-851150147,S2-877301310,S2-916238268,S2-962297781,S2-971508704,S2-97945211,S3-122668024,S3-22379704,S3-238212341,S3-372603125,S3-435254251,S3-558308793,S3-564283273,S3-690859996,S3-763995959,S3-824809429,S3-882333270,S3-909139164
S1-333197153	S2-238172939,S2-265951472,S2-278047629,S3-23762271,S3-282954322,S3-312383011,S3-355195745,S3-484087789,S3-675929044,S3-778471595,S3-792910215,S3-862823320
S1-777086241	S2-11983041,S2-278720929,S2-353659963,S2-66871982,S2-929718535,S2-996424384,S3-103918380,S3-395949527,S3-483171314,S3-49188495,S3-497820554,S3-555608669,S3-720746136,S3-809239576,S3-906903526
